Время;Значение
11:07:54,687;770,796820842256
11:07:54,792;770,796692537643
11:07:54,895;770,793442154313
11:07:54,999;770,798788179718
11:07:55,100;770,795623332561
11:07:55,204;770,79686361046
11:07:55,307;770,791988035571
11:07:55,408;770,796136550996
11:07:55,513;770,793185545118
11:07:55,615;770,796692537643
11:07:55,719;770,794340286513
11:07:55,821;770,794853504926
11:07:55,934;770,796136550996
11:07:56,028;770,794126445511
11:07:56,132;770,795537796156
11:07:56,235;770,79374153171
11:07:56,336;770,794511359317
11:07:56,440;770,791474817209
11:07:56,543;770,796949146869
11:07:56,646;770,796179319199
11:07:56,749;770,799643543873
11:07:56,853;770,798488802269
11:07:56,954;770,799130325377
11:07:57,058;770,797505133532
11:07:57,170;770,800199530587
11:07:57,262;770,800712749101
11:07:57,367;770,800199530587
11:07:57,468;770,803364378235
11:07:57,573;770,797847279176
11:07:57,675;770,801653649734
11:07:57,780;770,800712749101
11:07:57,883;770,803107768954
11:07:57,983;770,801995795426
11:07:58,089;770,801910259003
11:07:58,189;770,801610881523
11:07:58,293;770,803877596805
11:07:58,398;770,804732961107
11:07:58,498;770,80148257689
11:07:58,603;770,799942921333
11:07:58,706;770,793014472323
11:07:58,809;770,785401733933
11:07:58,912;770,787454607013
11:07:59,015;770,797376828917
11:07:59,118;770,807384590604
11:07:59,222;770,814612420605
11:07:59,323;770,817264050991
11:07:59,427;770,822139630066
11:07:59,530;770,815809931072
11:07:59,633;770,815938235768
11:07:59,737;770,814013665389
11:07:59,838;770,817264050991
11:07:59,943;770,817477892161
11:08:00,044;770,815681626377
11:08:00,147;770,812816154995
11:08:00,251;770,813115532589
11:08:00,353;770,815681626377
11:08:00,457;770,812645082085
11:08:00,559;770,809608538107
11:08:00,663;770,811789717553
11:08:00,766;770,813115532589
11:08:00,868;770,817392355693
11:08:00,972;770,814655188835
11:08:01,078;770,812858923222
11:08:01,178;770,812516777404
11:08:01,281;770,814612420605
11:08:01,384;770,813201069045
11:08:01,486;770,811918022231
11:08:01,591;770,8135859831
11:08:01,693;770,812131863363
11:08:01,795;770,817606196864
11:08:01,900;770,81204632691
11:08:02,001;770,81649422279
11:08:02,105;770,817777269803
11:08:02,207;770,816836368654
11:08:02,317;770,815510553451
11:08:02,415;770,815681626377
11:08:02,515;770,819060316872
11:08:02,620;770,818119415682
11:08:02,723;770,816066540464
11:08:02,825;770,805631093652
11:08:02,929;770,784845747499
11:08:03,031;770,774837993474
11:08:03,135;770,78026955186
11:08:03,237;770,792886167727
11:08:03,341;770,805032338619
11:08:03,444;770,805117875052
11:08:03,547;770,809694074553
11:08:03,650;770,810207293233
11:08:03,761;770,806144312261
11:08:03,855;770,798788179718
11:08:03,957;770,795110114135
11:08:04,063;770,796136550996
11:08:04,164;770,804775729323
11:08:04,268;770,809309160549
11:08:04,371;770,805160643268
11:08:04,475;770,800712749101
11:08:04,577;770,800841053731
11:08:04,680;770,797334060712
11:08:04,783;770,804861265755
11:08:04,886;770,803578219305
11:08:04,996;770,803364378235
11:08:05,091;770,802765623248
11:08:05,197;770,807085213068
11:08:05,297;770,806229848697
11:08:05,401;770,808539332556
11:08:05,504;770,803107768954
11:08:05,607;770,804390815383
11:08:05,711;770,805759398304
11:08:05,812;770,806358153351
11:08:05,915;770,801268735835
11:08:06,017;770,804091437878
11:08:06,123;770,802509013972
11:08:06,224;770,805502789001
11:08:06,337;770,803321610021
11:08:06,430;770,805673861869
11:08:06,534;770,804861265755
11:08:06,637;770,806871371973
11:08:06,739;770,806743067317
11:08:06,844;770,804775729323
11:08:06,945;770,803321610021
11:08:07,047;770,803236073594
11:08:07,152;770,805759398304
11:08:07,254;770,804219742523
11:08:07,359;770,806443689787
11:08:07,460;770,806743067317
11:08:07,561;770,802808391461
11:08:07,666;770,804390815383
11:08:07,769;770,804262510738
11:08:07,874;770,804476351814
11:08:07,976;770,800199530587
11:08:08,079;770,803449914663
11:08:08,181;770,8029366961
11:08:08,286;770,804519120029
11:08:08,386;770,803620987519
11:08:08,490;770,805673861869
11:08:08,594;770,801995795426
11:08:08,697;770,804262510738
11:08:08,800;770,803578219305
11:08:08,901;770,805545557218
11:08:09,008;770,802166868274
11:08:09,107;770,803620987519
11:08:09,212;770,803492682877
11:08:09,314;770,804476351814
11:08:09,418;770,805160643268
11:08:09,520;770,802124100062
11:08:09,622;770,80306500074
11:08:09,727;770,806443689787
11:08:09,828;770,803877596805
11:08:09,934;770,803321610021
11:08:10,036;770,802252404698
11:08:10,139;770,802423477547
11:08:10,241;770,805374484351
11:08:10,347;770,809052551216
11:08:10,447;770,805032338619
11:08:10,550;770,805032338619
11:08:10,654;770,803578219305
11:08:10,757;770,805759398304
11:08:10,861;770,807512895263
11:08:10,962;770,803578219305
11:08:11,066;770,804861265755
11:08:11,169;770,802509013972
11:08:11,271;770,804647424676
11:08:11,376;770,804262510738
11:08:11,477;770,80319330538
11:08:11,581;770,804476351814
11:08:11,684;770,804262510738
11:08:11,788;770,804732961107
11:08:11,891;770,804732961107
11:08:11,992;770,804519120029
11:08:12,097;770,801097662993
11:08:12,198;770,805930471173
11:08:12,300;770,805288947917
11:08:12,406;770,807256285945
11:08:12,508;770,803578219305
11:08:12,612;770,805288947917
11:08:12,714;770,802124100062
11:08:12,818;770,80460465646
11:08:12,920;770,803236073594
11:08:13,023;770,804989570403
11:08:13,127;770,802808391461
11:08:13,229;770,805417252567
11:08:13,333;770,804390815383
11:08:13,435;770,805117875052
11:08:13,535;770,805545557218
11:08:13,641;770,802680086823
11:08:13,744;770,806443689787
11:08:13,847;770,806571994442
11:08:13,950;770,805802166521
11:08:14,061;770,803107768954
11:08:14,156;770,805374484351
11:08:14,259;770,804775729323
11:08:14,361;770,805545557218
11:08:14,464;770,803449914663
11:08:14,567;770,804732961107
11:08:14,670;770,805117875052
11:08:14,774;770,803364378235
11:08:14,876;770,805802166521
11:08:14,979;770,803364378235
11:08:15,083;770,80306500074
11:08:15,192;770,800456139842
11:08:15,288;770,800841053731
11:08:15,392;770,800712749101
11:08:15,495;770,79836049765
11:08:15,601;770,800841053731
11:08:15,700;770,79592270998
11:08:15,805;770,799942921333
11:08:15,911;770,796564233032
11:08:16,008;770,802423477547
11:08:16,115;770,797505133532
11:08:16,213;770,798873716132
11:08:16,320;770,799857384915
11:08:16,423;770,797975583794
11:08:16,525;770,800456139842
11:08:16,628;770,79861710689
11:08:16,730;770,800584444471
11:08:16,835;770,802038563638
11:08:16,936;770,800199530587
11:08:17,041;770,803321610021
11:08:17,142;770,801653649734
